CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,AGE,GENERATION
Benjamin Hayes      ,Mr.,707 Paul Wayne Haggerty Road,Jennings,OK,US,74038,0,,Benjamin.B.Hayes@trashymail.com,724-790-4964,Discover,CA,722907771,6011333511812220,,11519,26,Gen_Y
Benjamin Hayes      ,Mr.,707 Paul Wayne Haggerty Road,Jennings,OK,US,74038,0,,Benjamin.B.Hayes@trashymail.com,724-790-4964,Discover,CA,722907771,6011152442628230,,11519,26,Gen_Y
Benjamin Hayes      ,Mr.,707 Paul Wayne Haggerty Road,Jennings,OK,US,74038,0,,Benjamin.B.Hayes@trashymail.com,724-790-4964,Discover,CA,722907771,6011337271085490,,11519,26,Gen_Y
Benjamin Hayes      ,Mr.,707 Paul Wayne Haggerty Road,Jennings,OK,US,74038,0,,Benjamin.B.Hayes@trashymail.com,724-790-4964,Discover,CA,722907771,6011312605112520,,11519,26,Gen_Y
Jason Joiner        ,Mr.,1809 Richards Avenue,Jinden,NSW,AU,2622,0,,Jason.J.Joiner@spambob.com,(03) 5373 2116,American Express,U.S.,672300001,377270690285330,,11523,59,Baby_Boomers
Jason Joiner        ,Mr.,1809 Richards Avenue,Jinden,NSW,AU,2622,0,,Jason.J.Joiner@spambob.com,(03) 5373 2116,American Express,U.S.,672300001,372359666721140,,11523,59,Baby_Boomers
Jason Joiner        ,Mr.,1809 Richards Avenue,Jinden,NSW,AU,2622,0,,Jason.J.Joiner@spambob.com,(03) 5373 2116,American Express,U.S.,672300001,373315187772592,,11523,59,Baby_Boomers
Jason Joiner        ,Mr.,1809 Richards Avenue,Jinden,NSW,AU,2622,0,,Jason.J.Joiner@spambob.com,(03) 5373 2116,American Express,U.S.,672300001,340289713705990,,11523,59,Baby_Boomers
Wayne Thomas        ,Mr.,1743 Dane Street,Joplin,MO,US,64804,0,,Wayne.S.Thomas@mailinator.com,267-756-5460,VISA,IT,FYTHKY75R57I217L,4903429479260440,,11531,NA,Gen_Z
Dia Ritter          ,Mrs.,1846 Nutter Street,Juneau,AK,US,99801,0,,Dia.L.Ritter@dodgeit.com,586-769-8458,American Express,U.S.,22868067,345213750609720,,11535,43,Gen_X
Cynthia Heath       ,Mrs.,341 Daylene Drive,Kamloops,BC,CA,V2B 3J5,0,,Cynthia.C.Heath@pookmail.com,780-205-3973,Discover,CA,962918462,6011676888118790,,11539,18,Gen_Z
Cynthia Heath       ,Mrs.,341 Daylene Drive,Kamloops,BC,CA,V2B 3J5,0,,Cynthia.C.Heath@pookmail.com,780-205-3973,Discover,CA,962918462,6011335630998090,,11539,18,Gen_Z
Cynthia Heath       ,Mrs.,341 Daylene Drive,Kamloops,BC,CA,V2B 3J5,0,,Cynthia.C.Heath@pookmail.com,780-205-3973,Discover,CA,962918462,6011839832774100,,11539,18,Gen_Z
Cynthia Heath       ,Mrs.,341 Daylene Drive,Kamloops,BC,CA,V2B 3J5,0,,Cynthia.C.Heath@pookmail.com,780-205-3973,Discover,CA,962918462,6011274441515960,,11539,18,Gen_Z
Cynthia Heath       ,Mrs.,341 Daylene Drive,Kamloops,BC,CA,V2B 3J5,0,,Cynthia.C.Heath@pookmail.com,780-205-3973,Discover,CA,962918462,6011717017916560,,11539,18,Gen_Z
Cynthia Heath       ,Mrs.,341 Daylene Drive,Kamloops,BC,CA,V2B 3J5,0,,Cynthia.C.Heath@pookmail.com,780-205-3973,Discover,CA,962918462,6011922200317260,,11539,18,Gen_Z
Cynthia Heath       ,Mrs.,341 Daylene Drive,Kamloops,BC,CA,V2B 3J5,0,,Cynthia.C.Heath@pookmail.com,780-205-3973,Discover,CA,962918462,6011334276356430,,11539,18,Gen_Z
Mike Wilkins        ,Mr.,273 Kemper Lane,Kansas City,KS,US,64106,0,,Mike.K.Wilkins@dodgeit.com,303-434-3654,American Express,CA,384150934,375697549189673,,11547,21,Gen_Z
Mike Wilkins        ,Mr.,273 Kemper Lane,Kansas City,KS,US,64106,0,,Mike.K.Wilkins@dodgeit.com,303-434-3654,American Express,CA,384150934,346328064088771,,11547,21,Gen_Z
Tammy Gay           ,Mrs.,4865 Hall Valley Drive,Kansas City,MO,US,64105,0,,Tammy.G.Gay@mailinator.com,815-677-8687,American Express,IT,QSRYWV06B61G134A,344370849421176,,11551,80,Baby_Boomers
Tammy Gay           ,Mrs.,4865 Hall Valley Drive,Kansas City,MO,US,64105,0,,Tammy.G.Gay@mailinator.com,815-677-8687,American Express,IT,QSRYWV06B61G134A,343972422802424,,11551,80,Baby_Boomers
Tammy Gay           ,Mrs.,4865 Hall Valley Drive,Kansas City,MO,US,64105,0,,Tammy.G.Gay@mailinator.com,815-677-8687,American Express,IT,QSRYWV06B61G134A,343520118684295,,11551,80,Baby_Boomers
Tammy Gay           ,Mrs.,4865 Hall Valley Drive,Kansas City,MO,US,64105,0,,Tammy.G.Gay@mailinator.com,815-677-8687,American Express,IT,QSRYWV06B61G134A,343227118007353,,11551,80,Baby_Boomers
Tammy Gay           ,Mrs.,4865 Hall Valley Drive,Kansas City,MO,US,64105,0,,Tammy.G.Gay@mailinator.com,815-677-8687,American Express,IT,QSRYWV06B61G134A,349512928348185,,11551,80,Baby_Boomers
George Williams     ,Mr.,3350 Pointe Lane,Keerrong,NSW,AU,2480,0,,George.K.Williams@mailinator.com,(08) 8270 7123,JCB,U.S.,137170001,3528792827566100,,11559,67,Baby_Boomers
George Williams     ,Mr.,3350 Pointe Lane,Keerrong,NSW,AU,2480,0,,George.K.Williams@mailinator.com,(08) 8270 7123,JCB,U.S.,137170001,3528420589474710,,11559,67,Baby_Boomers
George Williams     ,Mr.,3350 Pointe Lane,Keerrong,NSW,AU,2480,0,,George.K.Williams@mailinator.com,(08) 8270 7123,JCB,U.S.,137170001,3528376047731650,,11559,67,Baby_Boomers
George Williams     ,Mr.,3350 Pointe Lane,Keerrong,NSW,AU,2480,0,,George.K.Williams@mailinator.com,(08) 8270 7123,JCB,U.S.,137170001,3528886524027840,,11559,67,Baby_Boomers
George Williams     ,Mr.,3350 Pointe Lane,Keerrong,NSW,AU,2480,0,,George.K.Williams@mailinator.com,(08) 8270 7123,JCB,U.S.,137170001,3528536684223240,,11559,67,Baby_Boomers
Shirley Weber       ,Mrs.,420 Charmaine Lane,Kempten,,DE,87439,0,,Shirley.J.Weber@pookmail.com,08641 49 29 57,JCB,ES,7518931R,3528524484415200,,11563,51,Gen_X
Shirley Weber       ,Mrs.,420 Charmaine Lane,Kempten,,DE,87439,0,,Shirley.J.Weber@pookmail.com,08641 49 29 57,JCB,ES,7518931R,3528113787769550,,11563,51,Gen_X
Shirley Weber       ,Mrs.,420 Charmaine Lane,Kempten,,DE,87439,0,,Shirley.J.Weber@pookmail.com,08641 49 29 57,JCB,ES,7518931R,3528130723158720,,11563,51,Gen_X
Shirley Weber       ,Mrs.,420 Charmaine Lane,Kempten,,DE,87439,0,,Shirley.J.Weber@pookmail.com,08641 49 29 57,JCB,ES,7518931R,3528012877871810,,11563,51,Gen_X
Trisha Trujillo     ,Mrs.,4658 Simons Hollow Road,Kenosha,WI,US,53140,0,,Trisha.M.Trujillo@trashymail.com,617-501-9950,JCB,IT,DGHJMR93B25C594Q,3528279317199420,,11567,64,Baby_Boomers
Trisha Trujillo     ,Mrs.,4658 Simons Hollow Road,Kenosha,WI,US,53140,0,,Trisha.M.Trujillo@trashymail.com,617-501-9950,JCB,IT,DGHJMR93B25C594Q,3528275906125400,,11567,64,Baby_Boomers
Trisha Trujillo     ,Mrs.,4658 Simons Hollow Road,Kenosha,WI,US,53140,0,,Trisha.M.Trujillo@trashymail.com,617-501-9950,JCB,IT,DGHJMR93B25C594Q,3528629908797520,,11567,64,Baby_Boomers
Tommy Ayala         ,Mr.,2531 Norma Avenue,Keokuk,IA,US,52632,0,,Tommy.M.Ayala@mailinator.com,301-983-0041,VISA,ES,X4704567D,4419489658819850,,11571,21,Gen_Z
Tommy Ayala         ,Mr.,2531 Norma Avenue,Keokuk,IA,US,52632,0,,Tommy.M.Ayala@mailinator.com,301-983-0041,VISA,ES,X4704567D,4203563394825920,,11571,21,Gen_Z
Tommy Ayala         ,Mr.,2531 Norma Avenue,Keokuk,IA,US,52632,0,,Tommy.M.Ayala@mailinator.com,301-983-0041,VISA,ES,X4704567D,4383431342557170,,11571,21,Gen_Z
Donald Sheridan     ,Mr.,2543 Crim Lane,Kialla,VIC,AU,3631,0,,Donald.C.Sheridan@pookmail.com,(02) 4032 9671,American Express,FR,1.51E+14,377132869377676,,11575,47,Gen_X
Donald Sheridan     ,Mr.,2543 Crim Lane,Kialla,VIC,AU,3631,0,,Donald.C.Sheridan@pookmail.com,(02) 4032 9671,American Express,FR,1.51E+14,346688764567173,,11575,47,Gen_X
Donald Sheridan     ,Mr.,2543 Crim Lane,Kialla,VIC,AU,3631,0,,Donald.C.Sheridan@pookmail.com,(02) 4032 9671,American Express,FR,1.51E+14,375145213071979,,11575,47,Gen_X
Benjamin Denham     ,Mr.,3809 Reeves Street,KILBRIDE,,UK,PA20 8CJ,0,,Benjamin.W.Denham@pookmail.com,079 6323 6638,VISA,U.S.,704180002,4897218224225060,,11579,18,Gen_Z
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,UK,KH443063B,3528445721752510,,11583,42,Gen_X
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,UK,KH443063B,3528006995352450,,11583,42,Gen_X
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,UK,KH443063B,3528582212655100,,11583,42,Gen_X
Brian Dunbar        ,Mr.,2112 Havanna Street,KIMBERLEY,,UK,NR18 9DS,0,,Brian.M.Dunbar@dodgeit.com,079 5356 3843,JCB,UK,KH443063B,3528453366478670,,11583,42,Gen_X
Allen Smith         ,Mr.,1084 Oakmound Road,Kings Creek,QLD,AU,4361,0,,Allen.R.Smith@pookmail.com,(02) 6189 4899,Discover,ES,3922159S,6011057799258090,,11587,44,Gen_X
Allen Smith         ,Mr.,1084 Oakmound Road,Kings Creek,QLD,AU,4361,0,,Allen.R.Smith@pookmail.com,(02) 6189 4899,Discover,ES,3922159S,6011709779043920,,11587,44,Gen_X
Margaret Davidson   ,Mrs.,3494 Red Maple Drive,Kitchener,ON,CA,N2L 3V2,0,,Margaret.J.Davidson@dodgeit.com,519-287-9097,Discover,U.S.,254990001,6011834586470920,,11591,72,Baby_Boomers
Margaret Davidson   ,Mrs.,3494 Red Maple Drive,Kitchener,ON,CA,N2L 3V2,0,,Margaret.J.Davidson@dodgeit.com,519-287-9097,Discover,U.S.,254990001,6011713890050710,,11591,72,Baby_Boomers
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,IT,GWNOEA76L17L428K,373761209899289,,11595,79,Baby_Boomers
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,IT,GWNOEA76L17L428K,341671342984958,,11595,79,Baby_Boomers
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,IT,GWNOEA76L17L428K,378729577442138,,11595,79,Baby_Boomers
Ethel Markham       ,Mrs.,979 Bolman Court,Knoxville,TN,US,37917,0,,Ethel.S.Markham@spambob.com,559-309-4270,American Express,IT,GWNOEA76L17L428K,379438135411490,,11595,79,Baby_Boomers
Hope Haas           ,Mrs.,56 Arbor Court,La Carlota,,ES,14100,0,,Hope.J.Haas@pookmail.com,91-345-2158,American Express,IT,LUUPHN08L44H230X,341756278396641,,11607,47,Gen_X
Hope Haas           ,Mrs.,56 Arbor Court,La Carlota,,ES,14100,0,,Hope.J.Haas@pookmail.com,91-345-2158,American Express,IT,LUUPHN08L44H230X,376160037107479,,11607,47,Gen_X
Hope Haas           ,Mrs.,56 Arbor Court,La Carlota,,ES,14100,0,,Hope.J.Haas@pookmail.com,91-345-2158,American Express,IT,LUUPHN08L44H230X,349200065383571,,11607,47,Gen_X
Miranda Varnum      ,Mrs.,928 Dola Mine Road,La Plaine-saint-denis,,FR,93210,0,,Miranda.M.Varnum@pookmail.com,02.38.80.64.11,Discover,IT,KLXOUO65H43F146Y,6011317175063960,,11615,NA,Gen_Z
Roger Thomas        ,Mr.,2508 Deer Haven Drive,Lafayette,IN,US,47906,0,,Roger.M.Thomas@mailinator.com,970-459-9548,American Express,UK,KA267397A,343455407647518,,11623,42,Gen_X
Roger Thomas        ,Mr.,2508 Deer Haven Drive,Lafayette,IN,US,47906,0,,Roger.M.Thomas@mailinator.com,970-459-9548,American Express,UK,KA267397A,376926789580047,,11623,42,Gen_X
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,IT,SYUKYI39P29I828C,36914766452643,,11627,32,Gen_Y
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,IT,SYUKYI39P29I828C,36355660912235,,11627,32,Gen_Y
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,IT,SYUKYI39P29I828C,36668040614234,,11627,32,Gen_Y
Patricia Felton     ,Mrs.,912 Elsie Drive,Lagosanto,FE,IT,44023,0,,Patricia.G.Felton@spambob.com,0320 9729584,Diners Club,IT,SYUKYI39P29I828C,36708110853013,,11627,32,Gen_Y
Joseph Brown        ,Mr.,1585 Haymond Rocks Road,Lake Charles,LA,US,70601,0,,Joseph.T.Brown@pookmail.com,336-868-6762,JCB,CA,747862829,3528968431281860,,11631,22,Gen_Z
Joseph Brown        ,Mr.,1585 Haymond Rocks Road,Lake Charles,LA,US,70601,0,,Joseph.T.Brown@pookmail.com,336-868-6762,JCB,CA,747862829,3528127409362790,,11631,22,Gen_Z
Karen Thomas        ,Mrs.,4471 Fidler Drive,Lakes Creek,QLD,AU,4701,0,,Karen.F.Thomas@pookmail.com,(07) 4558 2922,Discover,U.S.,22868160,6011201817984790,,11635,18,Gen_Z
Karen Thomas        ,Mrs.,4471 Fidler Drive,Lakes Creek,QLD,AU,4701,0,,Karen.F.Thomas@pookmail.com,(07) 4558 2922,Discover,U.S.,22868160,6011486206934830,,11635,18,Gen_Z
Larry Rodriguez     ,Mr.,3359 Shady Pines Drive,Lanark,ON,CA,K0G 1K0,0,,Larry.A.Rodriguez@dodgeit.com,250-267-7304,Diners Club,U.S.,162840001,36893844538039,,11639,62,Baby_Boomers
Larry Rodriguez     ,Mr.,3359 Shady Pines Drive,Lanark,ON,CA,K0G 1K0,0,,Larry.A.Rodriguez@dodgeit.com,250-267-7304,Diners Club,U.S.,162840001,36257685610226,,11639,62,Baby_Boomers
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,ES,2411436R,4592827049121030,,11643,62,Baby_Boomers
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,ES,2411436R,4855521025372380,,11643,62,Baby_Boomers
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,ES,2411436R,4407595587806810,,11643,62,Baby_Boomers
George Arce         ,Mr.,2636 Sardis Sta,Langi Logan,VIC,AU,3377,0,,George.L.Arce@spambob.com,(08) 9055 7983,VISA,ES,2411436R,4802776662245820,,11643,62,Baby_Boomers
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,UK,JK508006A,36190650158865,,11647,30,Gen_Y
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,UK,JK508006A,36995145725494,,11647,30,Gen_Y
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,UK,JK508006A,36880229494086,,11647,30,Gen_Y
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,UK,JK508006A,36799881173707,,11647,30,Gen_Y
Timothy Torres      ,Mr.,4839 Froe Street,Lansing,MI,US,48933,0,,Timothy.J.Torres@dodgeit.com,919-873-4920,Diners Club,UK,JK508006A,36950803596216,,11647,30,Gen_Y
Margaret Valenti    ,Mrs.,4199 Wines Lane,Lapio,AV,IT,83030,0,,Margaret.D.Valenti@dodgeit.com,0369 5173657,Diners Club,FR,2.94E+14,36480581943414,,11651,65,Baby_Boomers
Margaret Valenti    ,Mrs.,4199 Wines Lane,Lapio,AV,IT,83030,0,,Margaret.D.Valenti@dodgeit.com,0369 5173657,Diners Club,FR,2.94E+14,36650587721440,,11651,65,Baby_Boomers
Floyd Wade          ,Mr.,4689 Maryland Avenue,Laredo,,ES,39770,0,,Floyd.S.Wade@trashymail.com,91-102-2429,American Express,IT,XNYNVR90L62A514F,379705583622697,,11655,64,Baby_Boomers
David Neuhaus       ,Mr.,820 Arron Smith Drive,Las Vegas,NV,US,89101,0,,David.R.Neuhaus@trashymail.com,925-956-7095,American Express,FR,1.44E+14,342185421017262,,11659,54,Baby_Boomers
David Neuhaus       ,Mr.,820 Arron Smith Drive,Las Vegas,NV,US,89101,0,,David.R.Neuhaus@trashymail.com,925-956-7095,American Express,FR,1.44E+14,370338341252637,,11659,54,Baby_Boomers
David Neuhaus       ,Mr.,820 Arron Smith Drive,Las Vegas,NV,US,89101,0,,David.R.Neuhaus@trashymail.com,925-956-7095,American Express,FR,1.44E+14,378156466128084,,11659,54,Baby_Boomers
Joseph Doner        ,Mr.,3429 Travis Street,Lattarico,CS,IT,87010,0,,Joseph.C.Doner@pookmail.com,0326 6190322,VISA,ES,3203416E,4067474441154310,,11663,51,Gen_X
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,U.S.,704180001,36234273160716,,11667,36,Gen_Y
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,U.S.,704180001,36654120211372,,11667,36,Gen_Y
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,U.S.,704180001,36339979354248,,11667,36,Gen_Y
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,U.S.,704180001,36892950216737,,11667,36,Gen_Y
Delores Shaver      ,Mrs.,1351 Metz Lane,Laurel,MD,US,20707,0,,Delores.D.Shaver@spambob.com,541-902-6169,Diners Club,U.S.,704180001,36155624549820,,11667,36,Gen_Y
Luis Davis          ,Mr.,1409 Richards Avenue,Lauro Di Sessa Aurunca,CE,IT,81030,0,,Luis.H.Davis@pookmail.com,0366 6387864,American Express,U.S.,471490001,370211548234240,,11671,70,Baby_Boomers
Libby Lambert       ,Mrs.,1466 Joes Road,LAXFORD BRIDGE,,UK,IV27 5BH,0,,Libby.R.Lambert@spambob.com,078 0285 9299,Discover,FR,1.45E+14,6011159921656310,,11675,29,Gen_Y
Libby Lambert       ,Mrs.,1466 Joes Road,LAXFORD BRIDGE,,UK,IV27 5BH,0,,Libby.R.Lambert@spambob.com,078 0285 9299,Discover,FR,1.45E+14,6011258922305550,,11675,29,Gen_Y
Libby Lambert       ,Mrs.,1466 Joes Road,LAXFORD BRIDGE,,UK,IV27 5BH,0,,Libby.R.Lambert@spambob.com,078 0285 9299,Discover,FR,1.45E+14,6011620601297210,,11675,29,Gen_Y
Libby Lambert       ,Mrs.,1466 Joes Road,LAXFORD BRIDGE,,UK,IV27 5BH,0,,Libby.R.Lambert@spambob.com,078 0285 9299,Discover,FR,1.45E+14,6011828458806070,,11675,29,Gen_Y
Libby Lambert       ,Mrs.,1466 Joes Road,LAXFORD BRIDGE,,UK,IV27 5BH,0,,Libby.R.Lambert@spambob.com,078 0285 9299,Discover,FR,1.45E+14,6011538367837100,,11675,29,Gen_Y
Teri Spellman       ,Mrs.,1442 Blackwell Street,Le Perreux-sur-marne,,FR,94170,0,,Teri.D.Spellman@dodgeit.com,01.91.68.96.78,Diners Club,UK,SB724271C,36415927688570,,11683,72,Baby_Boomers
Mathilda Richards   ,Mrs.,4748 Fairfax Drive,LEIGH,,UK,RH2 8LB,0,,Mathilda.K.Richards@pookmail.com,070 6976 0705,Discover,CA,192376796,6011136989494600,,11691,NA,Gen_Z
Mathilda Richards   ,Mrs.,4748 Fairfax Drive,LEIGH,,UK,RH2 8LB,0,,Mathilda.K.Richards@pookmail.com,070 6976 0705,Discover,CA,192376796,6011227673033320,,11691,NA,Gen_Z
Mathilda Richards   ,Mrs.,4748 Fairfax Drive,LEIGH,,UK,RH2 8LB,0,,Mathilda.K.Richards@pookmail.com,070 6976 0705,Discover,CA,192376796,6011591303882680,,11691,NA,Gen_Z
Mathilda Richards   ,Mrs.,4748 Fairfax Drive,LEIGH,,UK,RH2 8LB,0,,Mathilda.K.Richards@pookmail.com,070 6976 0705,Discover,CA,192376796,6011348417315330,,11691,NA,Gen_Z
Mathilda Richards   ,Mrs.,4748 Fairfax Drive,LEIGH,,UK,RH2 8LB,0,,Mathilda.K.Richards@pookmail.com,070 6976 0705,Discover,CA,192376796,6011098831133980,,11691,NA,Gen_Z
Patricia Fauntleroy ,Mrs.,3718 Austin Secret Lane,Lemont,IL,US,60439,0,,Patricia.J.Fauntleroy@dodgeit.com,336-372-3539,American Express,IT,FVEQNZ86T29C930L,345921599993817,,11695,75,Baby_Boomers
Patricia Fauntleroy ,Mrs.,3718 Austin Secret Lane,Lemont,IL,US,60439,0,,Patricia.J.Fauntleroy@dodgeit.com,336-372-3539,American Express,IT,FVEQNZ86T29C930L,371680821721919,,11695,75,Baby_Boomers
Patricia Fauntleroy ,Mrs.,3718 Austin Secret Lane,Lemont,IL,US,60439,0,,Patricia.J.Fauntleroy@dodgeit.com,336-372-3539,American Express,IT,FVEQNZ86T29C930L,376274023156418,,11695,75,Baby_Boomers
Patricia Fauntleroy ,Mrs.,3718 Austin Secret Lane,Lemont,IL,US,60439,0,,Patricia.J.Fauntleroy@dodgeit.com,336-372-3539,American Express,IT,FVEQNZ86T29C930L,347188486971498,,11695,75,Baby_Boomers
Michael Bell        ,Mr.,3776 Veltri Drive,Leni,ME,IT,98050,0,,Michael.S.Bell@dodgeit.com,0375 7257339,VISA,IT,FDZQUX08D43B636Z,4564288205842480,,11699,43,Gen_X
Robert Wallace      ,Mr.,2728 Ralph Drive,Leofreni,RI,IT,2020,0,,Robert.A.Wallace@dodgeit.com,0366 0967302,Discover,UK,OX686229,6011906250191930,,11703,58,Baby_Boomers
Robert Wallace      ,Mr.,2728 Ralph Drive,Leofreni,RI,IT,2020,0,,Robert.A.Wallace@dodgeit.com,0366 0967302,Discover,UK,OX686229,6011627108725430,,11703,58,Baby_Boomers
Bruce Davis         ,Mr.,963 Crestview Manor,Les Ulis,,FR,91940,0,,Bruce.A.Davis@mailinator.com,01.40.85.42.11,American Express,FR,1.42E+14,373372796459402,,11707,79,Baby_Boomers
Bruce Davis         ,Mr.,963 Crestview Manor,Les Ulis,,FR,91940,0,,Bruce.A.Davis@mailinator.com,01.40.85.42.11,American Express,FR,1.42E+14,371533969782877,,11707,79,Baby_Boomers
Bruce Davis         ,Mr.,963 Crestview Manor,Les Ulis,,FR,91940,0,,Bruce.A.Davis@mailinator.com,01.40.85.42.11,American Express,FR,1.42E+14,342074139305513,,11707,79,Baby_Boomers
Gary Hinson         ,Mr.,4143 Despard Street,LETTOCH,,UK,PH25 5QT,0,,Gary.M.Hinson@spambob.com,077 0919 0539,JCB,ES,3389917Q,3528859848809150,,11711,71,Baby_Boomers
Gary Hinson         ,Mr.,4143 Despard Street,LETTOCH,,UK,PH25 5QT,0,,Gary.M.Hinson@spambob.com,077 0919 0539,JCB,ES,3389917Q,3528842593292630,,11711,71,Baby_Boomers
Gary Hinson         ,Mr.,4143 Despard Street,LETTOCH,,UK,PH25 5QT,0,,Gary.M.Hinson@spambob.com,077 0919 0539,JCB,ES,3389917Q,3528674142036470,,11711,71,Baby_Boomers
Victor Malone       ,Mr.,2064 Hilltop Drive,Lexington,MA,US,2421,0,,Victor.C.Malone@trashymail.com,248-526-8959,VISA,FR,2.34E+14,4851476397714570,,11715,57,Baby_Boomers
Victor Malone       ,Mr.,2064 Hilltop Drive,Lexington,MA,US,2421,0,,Victor.C.Malone@trashymail.com,248-526-8959,VISA,FR,2.34E+14,4830566304717310,,11715,57,Baby_Boomers
Victor Malone       ,Mr.,2064 Hilltop Drive,Lexington,MA,US,2421,0,,Victor.C.Malone@trashymail.com,248-526-8959,VISA,FR,2.34E+14,4345633957903630,,11715,57,Baby_Boomers
Victor Malone       ,Mr.,2064 Hilltop Drive,Lexington,MA,US,2421,0,,Victor.C.Malone@trashymail.com,248-526-8959,VISA,FR,2.34E+14,4964278147343450,,11715,57,Baby_Boomers
Victor Malone       ,Mr.,2064 Hilltop Drive,Lexington,MA,US,2421,0,,Victor.C.Malone@trashymail.com,248-526-8959,VISA,FR,2.34E+14,4768075390227970,,11715,57,Baby_Boomers
Melanie Huhn        ,Mrs.,3008 Arthur Avenue,Liberi,CE,IT,81040,0,,Melanie.M.Huhn@dodgeit.com,0319 5247215,JCB,UK,MW134441D,3528528445474430,,11719,57,Baby_Boomers
Melanie Huhn        ,Mrs.,3008 Arthur Avenue,Liberi,CE,IT,81040,0,,Melanie.M.Huhn@dodgeit.com,0319 5247215,JCB,UK,MW134441D,3528957033882640,,11719,57,Baby_Boomers
Melanie Huhn        ,Mrs.,3008 Arthur Avenue,Liberi,CE,IT,81040,0,,Melanie.M.Huhn@dodgeit.com,0319 5247215,JCB,UK,MW134441D,3528202010207700,,11719,57,Baby_Boomers
Ivette Edwards      ,Mrs.,1347 Grim Avenue,Limana,BL,IT,32020,0,,Ivette.E.Edwards@pookmail.com,0392 8379731,Diners Club,ES,X1891733Y,36012716657609,,11723,65,Baby_Boomers
Eun Crossett        ,Mrs.,2002 East Avenue,Limoges,,FR,87100,0,,Eun.G.Crossett@dodgeit.com,01.86.12.69.43,Discover,CA,514042118,6011023582515270,,11727,51,Gen_X
Eun Crossett        ,Mrs.,2002 East Avenue,Limoges,,FR,87100,0,,Eun.G.Crossett@dodgeit.com,01.86.12.69.43,Discover,CA,514042118,6011353361972810,,11727,51,Gen_X
Ernest Waller       ,Mr.,2015 Park Boulevard,Lincoln,NE,US,68501,0,,Ernest.J.Waller@pookmail.com,419-302-6226,Diners Club,U.S.,516430001,36771348570528,,11731,NA,Gen_Z
